Date,RentedBikeCount,Forecast,Temperature,Humidity,WindSpeed,RainfallNo0s,Season,RainfallCorrected,Weekday,HighBikeCount,RainfallTransform
2017-12-13,271,Normal,-9.9,39,0.1,,Winter,0.0,Wednesday,False,
2018-04-30,1703,Silver,20.0,69,2.4,,Spring,0.0,Monday,True,
2018-09-01,362,Normal,20.9,87,0.7,,Fall,0.0,Saturday,False,
2018-05-05,1753,Silver,20.7,47,3.5,,Spring,0.0,Saturday,True,
2018-07-01,15,Normal,21.5,97,1.5,5.0,Summer,5.0,Sunday,False,1.6094379124341003
2017-12-15,325,Normal,-2.5999999999999996,40,0.3,,Winter,0.0,Friday,False,
2018-05-02,555,Normal,17.5,94,0.9,,Spring,0.0,Wednesday,True,
2018-09-21,809,Normal,18.9,78,2.1,,Fall,0.0,Friday,True,
2018-11-23,891,Normal,6.3,17,1.5,,Fall,0.0,Friday,True,
2018-07-07,1764,Silver,28.9,44,1.6,,Summer,0.0,Saturday,True,
2018-10-28,916,Normal,12.1,75,1.2,,Fall,0.0,Sunday,True,
2018-11-22,603,Normal,2.9,22,2.0,,Fall,0.0,Thursday,True,
2018-08-31,794,Normal,25.5,53,2.3,,Summer,0.0,Friday,True,
2018-09-06,215,Normal,21.6,87,0.4,,Fall,0.0,Thursday,False,
2018-03-30,490,Normal,11.8,78,0.6,,Spring,0.0,Friday,False,
2018-09-18,0,Normal,22.6,58,1.4,,Fall,0.0,Tuesday,False,
2018-04-26,1796,Silver,20.7,30,3.3,,Spring,0.0,Thursday,True,
2018-10-18,1132,Normal,16.8,50,1.6,,Fall,0.0,Thursday,True,
2018-07-17,372,Normal,24.1,81,0.9,,Summer,0.0,Tuesday,False,
2017-12-12,133,Normal,-12.0,51,1.1,,Winter,0.0,Tuesday,False,
2018-03-01,246,Normal,7.8,49,3.5,,Spring,0.0,Thursday,False,
2018-01-17,278,Normal,7.5,49,1.3,,Winter,0.0,Wednesday,False,
2018-09-15,272,Normal,21.0,84,0.9,0.1,Fall,0.1,Saturday,False,-2.3025850929940455
2018-05-14,377,Normal,12.4,94,1.3,,Spring,0.0,Monday,False,
2018-01-27,96,Normal,-13.3,35,0.6,,Winter,0.0,Saturday,False,
2018-08-10,1728,Silver,27.2,69,1.8,,Summer,0.0,Friday,True,
2018-06-17,715,Normal,21.1,70,0.3,,Summer,0.0,Sunday,True,
2018-10-29,117,Normal,5.6,66,0.7,,Fall,0.0,Monday,False,
2018-05-03,1160,Normal,8.4,83,1.4,,Spring,0.0,Thursday,True,
2018-03-05,322,Normal,16.1,66,1.9,,Spring,0.0,Monday,False,
2018-05-16,291,Normal,22.4,93,1.2,,Spring,0.0,Wednesday,False,
2018-08-04,1155,Normal,28.2,78,2.5,,Summer,0.0,Saturday,True,
2018-09-06,320,Normal,21.5,85,0.1,,Fall,0.0,Thursday,False,
2018-05-18,29,Normal,17.8,98,1.0,0.5,Spring,0.5,Friday,False,-0.6931471805599453
2018-07-31,583,Normal,34.1,40,1.5,,Summer,0.0,Tuesday,True,
2018-05-03,1946,Silver,10.5,67,2.3,,Spring,0.0,Thursday,True,
2018-09-20,1272,Silver,18.9,78,2.2,,Fall,0.0,Thursday,True,
2018-04-15,1229,Normal,13.5,46,3.4,,Spring,0.0,Sunday,True,
2017-12-04,379,Normal,-1.5,41,4.1,,Winter,0.0,Monday,False,
2018-05-06,16,Normal,15.8,93,0.4,1.5,Spring,1.5,Sunday,False,0.4054651081081644
2018-10-17,381,Normal,10.8,77,0.3,,Fall,0.0,Wednesday,False,
2018-06-03,437,Normal,18.0,64,1.3,,Summer,0.0,Sunday,False,
2018-11-19,1304,Normal,6.8,52,0.8,,Fall,0.0,Monday,True,
2018-04-12,1319,Silver,14.2,15,2.6,,Spring,0.0,Thursday,True,
2018-08-01,1929,Silver,37.8,47,3.8,,Summer,0.0,Wednesday,True,
2018-11-20,202,Normal,1.6,43,1.1,,Fall,0.0,Tuesday,False,
2018-09-03,731,Normal,24.9,78,1.5,,Fall,0.0,Monday,True,
2018-07-30,866,Silver,30.5,53,1.6,,Summer,0.0,Monday,True,
2018-03-29,390,Normal,13.0,81,1.9,,Spring,0.0,Thursday,False,
2018-08-24,400,Normal,24.2,88,2.3,,Summer,0.0,Friday,False,
2017-12-24,104,Normal,1.1999999999999993,86,2.6,,Winter,0.0,Sunday,False,
2017-12-17,53,Normal,-11.2,42,2.3,,Winter,0.0,Sunday,False,
2017-12-10,280,Normal,-1.1999999999999993,54,0.5,,Winter,0.0,Sunday,False,
2018-04-11,0,Normal,13.2,28,2.9,,Spring,0.0,Wednesday,False,
2018-01-15,555,Normal,4.199999999999999,44,1.3,,Winter,0.0,Monday,True,
2018-02-08,507,Normal,-10.7,65,0.8,,Winter,0.0,Thursday,True,
2018-04-30,1706,Silver,24.0,53,3.5,,Spring,0.0,Monday,True,
2018-09-13,972,Silver,23.5,61,1.2,,Fall,0.0,Thursday,True,
2018-02-06,193,Normal,-10.6,34,2.6,,Winter,0.0,Tuesday,False,
2018-08-13,1358,Silver,33.2,55,2.7,,Summer,0.0,Monday,True,
2018-04-04,22,Normal,14.3,97,1.2,7.0,Spring,7.0,Wednesday,False,1.9459101490553132
2018-01-18,137,Normal,2.3000000000000007,73,1.2,,Winter,0.0,Thursday,False,
2018-01-15,349,Normal,6.399999999999999,38,1.7,,Winter,0.0,Monday,False,
2018-05-10,0,Normal,18.0,61,3.5,,Spring,0.0,Thursday,False,
2018-01-14,111,Normal,-4.5,78,1.0,,Winter,0.0,Sunday,False,
2017-12-03,397,Normal,4.199999999999999,87,1.4,,Winter,0.0,Sunday,False,
2018-09-28,0,Normal,14.5,60,1.4,,Fall,0.0,Friday,False,
2018-09-08,1142,Silver,20.7,52,1.4,,Fall,0.0,Saturday,True,
2018-06-14,1153,Silver,23.8,62,1.2,,Summer,0.0,Thursday,True,
2018-08-16,2481,Silver,32.4,40,2.1,,Summer,0.0,Thursday,True,
2018-03-30,1156,Silver,20.7,36,3.6,,Spring,0.0,Friday,True,
2018-09-29,1229,Silver,18.6,59,0.7,,Fall,0.0,Saturday,True,
2018-04-23,12,Normal,8.6,95,2.5,4.0,Spring,4.0,Monday,False,1.3862943611198906
2018-08-29,671,Normal,26.9,74,3.2,,Summer,0.0,Wednesday,True,
2018-03-23,1611,Normal,9.7,36,3.6,,Spring,0.0,Friday,True,
2017-12-16,201,Normal,-7.2,42,2.3,,Winter,0.0,Saturday,False,
2018-05-19,2355,Gold,24.5,35,1.8,,Spring,0.0,Saturday,True,
2018-01-14,196,Normal,1.8000000000000007,60,0.6,,Winter,0.0,Sunday,False,
2018-04-18,164,Normal,7.9,45,0.7,,Spring,0.0,Wednesday,False,
2018-01-25,130,Normal,-12.4,27,3.9,,Winter,0.0,Thursday,False,
2018-01-05,308,Normal,-1.6999999999999993,45,1.5,,Winter,0.0,Friday,False,
2018-01-15,254,Normal,3.6999999999999993,75,2.3,,Winter,0.0,Monday,False,
2018-06-17,1394,Normal,21.5,76,1.4,,Summer,0.0,Sunday,True,
2018-11-20,119,Normal,1.3,48,0.5,,Fall,0.0,Tuesday,False,
2018-08-10,2289,Silver,35.2,44,2.6,,Summer,0.0,Friday,True,
2018-11-27,666,Normal,12.5,70,2.1,,Fall,0.0,Tuesday,True,
2018-07-20,1029,Normal,28.4,65,1.2,,Summer,0.0,Friday,True,
2018-05-15,1058,Normal,26.3,36,1.1,,Spring,0.0,Tuesday,True,
2018-06-27,2487,Silver,24.9,70,1.8,,Summer,0.0,Wednesday,True,
2018-06-05,1250,Normal,29.0,38,3.4,,Summer,0.0,Tuesday,True,
2018-09-09,1877,Silver,28.9,27,1.8,,Fall,0.0,Sunday,True,
2018-11-03,0,Normal,6.3,72,1.0,,Fall,0.0,Saturday,False,
2018-04-18,975,Normal,17.7,16,2.8,,Spring,0.0,Wednesday,True,
2017-12-30,208,Normal,-0.1999999999999993,73,0.5,,Winter,0.0,Saturday,False,
2018-09-16,123,Normal,22.2,90,1.4,,Fall,0.0,Sunday,False,
2017-12-07,137,Normal,0.0,93,0.5,,Winter,0.0,Thursday,False,
2018-05-02,170,Normal,18.5,82,0.8,,Spring,0.0,Wednesday,False,
2018-02-02,178,Normal,-3.5999999999999996,69,2.0,,Winter,0.0,Friday,False,
2018-09-04,486,Normal,21.3,97,1.1,,Fall,0.0,Tuesday,False,
2018-01-31,124,Normal,-4.5,83,1.6,,Winter,0.0,Wednesday,False,
2018-10-27,864,Normal,8.0,42,2.9,,Fall,0.0,Saturday,True,
2018-04-14,664,Silver,14.8,27,2.1,,Spring,0.0,Saturday,True,
2018-09-27,326,Normal,15.7,53,1.4,,Fall,0.0,Thursday,False,
2018-11-26,119,Normal,2.4,90,1.0,,Fall,0.0,Monday,False,
2018-07-14,1624,Silver,31.1,55,2.2,,Summer,0.0,Saturday,True,
2018-09-17,1207,Normal,27.4,33,2.7,,Fall,0.0,Monday,True,
2018-02-28,8,Normal,12.7,96,1.5,,Winter,0.0,Wednesday,False,
2018-04-21,184,Normal,12.3,67,0.5,,Spring,0.0,Saturday,False,
2018-05-20,160,Normal,12.1,47,1.6,,Spring,0.0,Sunday,False,
2018-02-20,358,Normal,11.8,19,3.1,,Winter,0.0,Tuesday,False,
2018-08-03,575,Normal,35.7,42,1.6,,Summer,0.0,Friday,True,
2018-08-09,619,Normal,27.7,84,1.4,,Summer,0.0,Thursday,True,
2018-06-13,1747,Silver,24.5,56,2.3,,Summer,0.0,Wednesday,True,
2018-08-02,562,Normal,36.6,41,2.0,,Summer,0.0,Thursday,True,
2018-06-16,1144,Normal,20.4,54,1.5,,Summer,0.0,Saturday,True,
2018-08-18,1196,Normal,31.7,30,1.9,,Summer,0.0,Saturday,True,
2018-08-16,2286,Gold,29.8,45,2.5,,Summer,0.0,Thursday,True,
2018-01-08,701,Normal,-0.3000000000000007,45,0.7,,Winter,0.0,Monday,True,
2018-03-31,163,Normal,10.4,73,1.7,,Spring,0.0,Saturday,False,
2018-06-28,1030,Silver,27.1,72,3.0,,Summer,0.0,Thursday,True,
2018-09-21,1720,Normal,20.3,81,1.0,,Fall,0.0,Friday,True,
2018-01-02,344,Normal,-4.2,69,0.5,,Winter,0.0,Tuesday,False,
2018-07-22,632,Normal,37.5,33,2.0,,Summer,0.0,Sunday,True,
2018-02-24,197,Normal,13.7,82,1.6,,Winter,0.0,Saturday,False,
2018-11-06,0,Normal,9.8,75,0.5,,Fall,0.0,Tuesday,False,
2018-11-12,122,Normal,4.6,65,0.1,,Fall,0.0,Monday,False,
2018-03-30,948,Silver,13.7,73,1.8,,Spring,0.0,Friday,True,
2018-05-08,1135,Normal,21.5,44,2.1,,Spring,0.0,Tuesday,True,
2018-08-31,1119,Silver,30.3,41,2.5,,Summer,0.0,Friday,True,
2018-05-08,792,Normal,20.0,48,1.9,,Spring,0.0,Tuesday,True,
2018-10-31,2094,Silver,9.4,48,2.0,,Fall,0.0,Wednesday,True,
2018-01-02,320,Normal,0.3000000000000007,23,2.9,,Winter,0.0,Tuesday,False,
2018-08-13,1635,Silver,29.9,60,1.3,,Summer,0.0,Monday,True,
2018-06-21,2179,Silver,22.8,67,2.1,,Summer,0.0,Thursday,True,
2018-09-29,1501,Normal,19.3,55,0.5,,Fall,0.0,Saturday,True,
2018-10-16,2134,Silver,10.4,63,0.6,,Fall,0.0,Tuesday,True,
2018-08-31,1329,Normal,23.8,81,0.6,,Summer,0.0,Friday,True,
2018-10-29,796,Normal,11.0,46,2.6,,Fall,0.0,Monday,True,
2018-06-14,154,Normal,20.3,84,3.2,,Summer,0.0,Thursday,False,
2018-08-01,622,Normal,27.8,73,0.9,,Summer,0.0,Wednesday,True,
2018-05-23,1241,Silver,13.6,75,1.6,,Spring,0.0,Wednesday,True,
2018-05-29,625,Normal,19.5,64,0.4,,Spring,0.0,Tuesday,True,
2018-04-25,1382,Normal,15.2,35,1.2,,Spring,0.0,Wednesday,True,
2018-11-13,1529,Silver,9.8,45,1.3,,Fall,0.0,Tuesday,True,
2018-07-18,381,Normal,24.7,84,0.7,,Summer,0.0,Wednesday,False,
2018-07-26,1709,Silver,29.4,78,1.6,,Summer,0.0,Thursday,True,
2018-09-29,301,Normal,15.4,74,0.9,,Fall,0.0,Saturday,False,
2018-03-17,103,Normal,1.3,61,0.7,,Spring,0.0,Saturday,False,
2018-10-14,110,Normal,7.6,79,0.3,,Fall,0.0,Sunday,False,
2018-11-19,167,Normal,4.1,70,1.0,,Fall,0.0,Monday,False,
2018-10-02,0,Normal,16.8,62,2.0,,Fall,0.0,Tuesday,False,
2018-03-19,605,Normal,8.5,59,2.7,,Spring,0.0,Monday,True,
2018-09-04,1856,Silver,22.2,58,1.5,,Fall,0.0,Tuesday,True,
2017-12-11,266,Normal,-10.7,51,2.5,,Winter,0.0,Monday,False,
2018-05-28,134,Normal,17.2,0,0.4,,Spring,0.0,Monday,False,
2018-10-17,503,Normal,8.8,77,0.2,,Fall,0.0,Wednesday,False,
2018-10-13,1712,Silver,19.3,27,1.3,,Fall,0.0,Saturday,True,
2017-12-17,122,Normal,-11.5,38,1.1,,Winter,0.0,Sunday,False,
2018-07-20,1426,Normal,28.2,70,1.3,,Summer,0.0,Friday,True,
2018-10-17,2445,Gold,14.6,39,2.3,,Fall,0.0,Wednesday,True,
2018-02-03,182,Normal,-3.5,69,2.2,,Winter,0.0,Saturday,False,
2017-12-16,142,Normal,-9.0,41,2.2,,Winter,0.0,Saturday,False,
2018-05-13,1714,Silver,15.6,81,2.3,,Spring,0.0,Sunday,True,
2018-02-01,194,Normal,-3.5999999999999996,33,1.5,,Winter,0.0,Thursday,False,
2018-10-04,0,Normal,24.2,44,1.5,,Fall,0.0,Thursday,False,
2018-01-24,192,Normal,-16.8,27,3.4,,Winter,0.0,Wednesday,False,
2018-10-24,2108,Gold,8.1,85,1.2,,Fall,0.0,Wednesday,True,
2018-02-25,297,Normal,13.1,40,2.6,,Winter,0.0,Sunday,False,
2018-11-15,1123,Silver,9.6,52,1.3,,Fall,0.0,Thursday,True,
2018-11-18,583,Normal,4.8,40,1.1,,Fall,0.0,Sunday,True,
2018-02-07,199,Normal,-4.5,20,1.5,,Winter,0.0,Wednesday,False,
2018-02-05,37,Normal,-12.6,45,2.4,,Winter,0.0,Monday,False,
2018-08-04,1044,Silver,33.2,52,3.7,,Summer,0.0,Saturday,True,
2018-04-12,969,Normal,17.5,20,4.6,,Spring,0.0,Thursday,True,
2018-11-18,592,Normal,3.6,49,0.8,,Fall,0.0,Sunday,True,
2018-07-28,1158,Normal,29.0,74,0.9,,Summer,0.0,Saturday,True,
2018-06-07,1171,Normal,29.3,41,2.0,,Summer,0.0,Thursday,True,
2018-02-25,572,Normal,17.0,23,2.4,,Winter,0.0,Sunday,True,
2018-08-06,1956,Silver,32.8,63,1.3,,Summer,0.0,Monday,True,
2018-03-28,1288,Normal,16.0,60,2.8,,Spring,0.0,Wednesday,True,
2018-02-22,348,Normal,13.0,62,2.4,,Winter,0.0,Thursday,False,
2018-06-16,764,Normal,17.9,60,0.8,,Summer,0.0,Saturday,True,
2018-05-02,102,Normal,17.6,94,0.5,1.0,Spring,1.0,Wednesday,False,0.0
2018-04-01,841,Silver,16.7,83,2.4,,Spring,0.0,Sunday,True,
2018-07-31,334,Normal,29.3,57,1.6,,Summer,0.0,Tuesday,False,
2018-02-25,173,Normal,9.7,48,1.1,,Winter,0.0,Sunday,False,
2018-05-08,155,Normal,15.4,63,1.6,,Spring,0.0,Tuesday,False,
2017-12-18,97,Normal,-6.3,48,0.4,,Winter,0.0,Monday,False,
2018-04-18,967,Normal,18.9,15,1.8,,Spring,0.0,Wednesday,True,
2018-01-15,455,Normal,5.5,40,0.8,,Winter,0.0,Monday,False,
2018-03-06,214,Normal,9.0,77,0.4,,Spring,0.0,Tuesday,False,
2018-03-20,165,Normal,5.1,44,3.4,,Spring,0.0,Tuesday,False,
2018-09-18,0,Normal,21.8,65,0.3,,Fall,0.0,Tuesday,False,
2018-05-22,694,Normal,18.2,63,0.8,,Spring,0.0,Tuesday,True,
2018-02-09,159,Normal,-5.8,44,1.1,,Winter,0.0,Friday,False,
2017-12-10,152,Normal,-2.0,56,4.7,,Winter,0.0,Sunday,False,
2018-09-09,1185,Silver,19.6,53,1.5,,Fall,0.0,Sunday,True,
2018-05-12,862,Normal,16.1,54,1.3,,Spring,0.0,Saturday,True,
2018-02-11,103,Normal,-6.8,57,3.2,,Winter,0.0,Sunday,False,
2018-03-31,108,Normal,9.8,73,0.8,,Spring,0.0,Saturday,False,
2018-02-16,116,Normal,-1.5999999999999996,70,3.4,,Winter,0.0,Friday,False,
2018-02-27,616,Normal,16.1,44,1.0,,Winter,0.0,Tuesday,True,
2018-04-18,395,Normal,6.2,52,0.8,,Spring,0.0,Wednesday,False,
2018-11-08,26,Normal,11.5,96,3.0,,Fall,0.0,Thursday,False,
2018-05-21,165,Normal,13.0,0,0.8,,Spring,0.0,Monday,False,
2018-11-10,372,Normal,10.3,81,0.7,,Fall,0.0,Saturday,False,
2018-08-31,987,Normal,29.3,41,1.9,,Summer,0.0,Friday,True,
2018-10-13,1312,Normal,12.6,56,1.1,,Fall,0.0,Saturday,True,
2018-05-25,286,Normal,15.4,71,0.5,,Spring,0.0,Friday,False,
2018-02-13,51,Normal,-7.7,64,1.6,,Winter,0.0,Tuesday,False,
2018-07-28,1095,Normal,29.2,82,0.4,,Summer,0.0,Saturday,True,
2018-01-30,220,Normal,-5.5,29,1.3,,Winter,0.0,Tuesday,False,
2018-04-11,0,Normal,14.4,82,4.6,,Spring,0.0,Wednesday,False,
2018-01-19,283,Normal,1.1999999999999993,20,0.6,,Winter,0.0,Friday,False,
2018-02-01,459,Normal,-9.6,59,1.0,,Winter,0.0,Thursday,False,
2017-12-02,618,Normal,5.399999999999999,48,2.6,,Winter,0.0,Saturday,True,
2018-06-29,2028,Silver,22.2,95,1.6,,Summer,0.0,Friday,True,
2018-11-18,457,Normal,3.5,53,1.0,,Fall,0.0,Sunday,False,
2018-08-10,697,Normal,31.9,53,1.2,,Summer,0.0,Friday,True,
2018-10-08,1636,Silver,14.4,49,1.1,,Fall,0.0,Monday,True,
2018-11-03,0,Normal,11.0,49,0.7,,Fall,0.0,Saturday,False,
2018-08-11,1469,Silver,32.8,47,1.9,,Summer,0.0,Saturday,True,
2018-05-18,906,Normal,16.7,85,1.2,,Spring,0.0,Friday,True,
2018-10-21,1306,Silver,13.8,52,1.6,,Fall,0.0,Sunday,True,
2018-05-19,766,Normal,13.7,57,1.4,,Spring,0.0,Saturday,True,
2018-09-16,571,Normal,21.3,80,2.6,,Fall,0.0,Sunday,True,
2018-10-29,1377,Silver,8.1,53,3.7,,Fall,0.0,Monday,True,
2018-11-16,683,Normal,7.8,57,0.3,,Fall,0.0,Friday,True,
2018-01-03,267,Normal,-5.5,36,3.2,,Winter,0.0,Wednesday,False,
2018-02-10,118,Normal,-7.7,35,2.1,,Winter,0.0,Saturday,False,
2018-06-23,1837,Silver,28.3,48,3.1,,Summer,0.0,Saturday,True,
2018-05-11,972,Normal,18.3,56,1.4,,Spring,0.0,Friday,True,
2018-10-17,600,Normal,11.5,74,1.2,,Fall,0.0,Wednesday,True,
2018-08-25,2022,Silver,24.6,65,2.9,,Summer,0.0,Saturday,True,
2017-12-16,190,Normal,-8.3,62,2.6,,Winter,0.0,Saturday,False,
2017-12-07,552,Normal,1.0999999999999996,50,2.0,,Winter,0.0,Thursday,True,
2018-04-17,1007,Normal,19.1,26,2.5,,Spring,0.0,Tuesday,True,
2018-06-02,2246,Silver,27.4,29,3.6,,Summer,0.0,Saturday,True,
2018-02-06,175,Normal,-6.9,24,3.5,,Winter,0.0,Tuesday,False,
2018-01-03,431,Normal,-4.7,41,2.0,,Winter,0.0,Wednesday,False,
2018-02-08,378,Normal,-2.8000000000000007,35,1.4,,Winter,0.0,Thursday,False,
2018-03-14,878,Normal,31.1,42,4.3,,Spring,0.0,Wednesday,True,
2018-08-18,316,Normal,22.6,55,1.4,,Summer,0.0,Saturday,False,
2018-09-04,3166,Gold,26.8,53,2.6,,Fall,0.0,Tuesday,True,
2018-04-22,18,Normal,11.3,94,1.6,3.0,Spring,3.0,Sunday,False,1.0986122886681098
2018-09-17,227,Normal,20.3,81,1.9,0.1,Fall,0.1,Monday,False,-2.3025850929940455
2018-03-10,829,Normal,17.7,46,2.8,,Spring,0.0,Saturday,True,
2018-01-24,203,Normal,-12.8,26,3.5,,Winter,0.0,Wednesday,False,
2018-06-15,1193,Normal,24.4,50,1.6,,Summer,0.0,Friday,True,
2018-02-13,252,Normal,-1.3000000000000007,40,3.4,,Winter,0.0,Tuesday,False,
2017-12-28,50,Normal,-6.8,32,1.6,,Winter,0.0,Thursday,False,
2018-08-20,818,Normal,27.0,62,0.6,,Summer,0.0,Monday,True,
2018-02-12,140,Normal,-5.4,58,2.4,,Winter,0.0,Monday,False,
2018-08-07,662,Normal,33.0,55,1.0,,Summer,0.0,Tuesday,True,
2017-12-17,256,Normal,-3.7,31,2.3,,Winter,0.0,Sunday,False,
2018-11-20,790,Normal,12.3,16,2.5,,Fall,0.0,Tuesday,True,
2018-01-08,53,Normal,-0.09999999999999964,43,0.4,,Winter,0.0,Monday,False,
2018-05-26,1985,Silver,24.9,46,3.1,,Spring,0.0,Saturday,True,
2018-06-18,436,Normal,20.7,76,0.3,,Summer,0.0,Monday,False,
2018-10-28,962,Normal,12.4,72,1.9,,Fall,0.0,Sunday,True,
2018-09-09,835,Normal,18.8,54,0.1,,Fall,0.0,Sunday,True,
2018-05-12,29,Normal,15.5,97,0.7,2.0,Spring,2.0,Saturday,False,0.6931471805599453
2018-03-25,331,Normal,6.3,73,1.3,,Spring,0.0,Sunday,False,
2017-12-24,266,Normal,4.6,78,0.6,,Winter,0.0,Sunday,False,
2018-04-29,1128,Normal,15.6,43,2.3,,Spring,0.0,Sunday,True,
2018-01-10,214,Normal,-10.4,47,2.0,,Winter,0.0,Wednesday,False,
2018-06-23,2101,Gold,28.1,49,3.2,,Summer,0.0,Saturday,True,
2017-12-18,198,Normal,0.3000000000000007,65,1.1,,Winter,0.0,Monday,False,
2018-02-27,102,Normal,11.1,44,1.0,,Winter,0.0,Tuesday,False,
2018-09-24,750,Normal,15.7,51,0.4,,Fall,0.0,Monday,True,
2018-02-22,66,Normal,7.6,58,0.3,,Winter,0.0,Thursday,False,
2018-07-14,1278,Normal,26.6,80,2.0,,Summer,0.0,Saturday,True,
2018-04-28,325,Normal,11.6,76,1.0,,Spring,0.0,Saturday,False,
2018-04-02,125,Normal,15.3,82,1.4,,Spring,0.0,Monday,False,
2018-10-12,412,Normal,5.8,67,1.1,,Fall,0.0,Friday,False,
2018-04-17,1312,Silver,19.5,28,3.0,,Spring,0.0,Tuesday,True,
2018-01-13,168,Normal,-5.3,81,0.4,,Winter,0.0,Saturday,False,
2018-08-22,1808,Silver,33.2,51,1.0,,Summer,0.0,Wednesday,True,
2018-08-07,770,Normal,31.9,57,0.9,,Summer,0.0,Tuesday,True,
2018-10-17,1083,Normal,18.3,24,1.7,,Fall,0.0,Wednesday,True,
2018-06-15,1461,Silver,26.7,40,1.6,,Summer,0.0,Friday,True,
2018-03-15,506,Normal,19.8,90,3.7,,Spring,0.0,Thursday,True,
2017-12-15,279,Normal,-3.9000000000000004,46,1.0,,Winter,0.0,Friday,False,
2018-08-04,405,Normal,29.4,62,1.9,,Summer,0.0,Saturday,False,
2018-03-31,1391,Normal,16.6,33,2.6,,Spring,0.0,Saturday,True,
2018-01-30,491,Normal,-12.1,61,0.7,,Winter,0.0,Tuesday,False,
2018-02-20,319,Normal,10.5,22,2.9,,Winter,0.0,Tuesday,False,
2018-07-29,1697,Silver,32.3,48,1.4,,Summer,0.0,Sunday,True,
2018-10-08,711,Normal,12.3,44,0.8,,Fall,0.0,Monday,True,
2018-05-24,385,Normal,12.5,54,0.7,,Spring,0.0,Thursday,False,
2018-08-20,2628,Gold,31.6,47,2.1,,Summer,0.0,Monday,True,
2018-08-06,752,Normal,34.6,55,2.5,,Summer,0.0,Monday,True,
2017-12-06,78,Normal,-4.2,78,0.0,0.2,Winter,0.2,Wednesday,False,-1.6094379124341003
2018-11-26,943,Normal,7.3,66,0.5,,Fall,0.0,Monday,True,
2017-12-29,294,Normal,-0.1999999999999993,77,1.4,,Winter,0.0,Friday,False,
2018-09-07,1119,Silver,24.3,50,2.9,,Fall,0.0,Friday,True,
2018-01-21,216,Normal,0.9000000000000004,25,1.0,,Winter,0.0,Sunday,False,
2018-01-31,216,Normal,-1.0999999999999996,29,1.6,,Winter,0.0,Wednesday,False,
2018-04-15,102,Normal,5.6,85,1.2,,Spring,0.0,Sunday,False,
2018-09-12,949,Normal,20.2,54,1.2,,Fall,0.0,Wednesday,True,
2018-01-28,21,Normal,-8.5,33,1.5,,Winter,0.0,Sunday,False,
2018-06-30,1107,Silver,23.4,88,0.9,,Summer,0.0,Saturday,True,
2018-05-17,182,Normal,20.4,98,0.9,2.5,Spring,2.5,Thursday,False,0.9162907318741551
2018-06-13,1834,Silver,24.9,52,1.8,,Summer,0.0,Wednesday,True,
2018-03-15,203,Normal,26.5,68,1.3,,Spring,0.0,Thursday,False,
2017-12-04,397,Normal,-5.6,43,4.5,,Winter,0.0,Monday,False,
2018-06-29,123,Normal,22.3,96,0.0,0.1,Summer,0.1,Friday,False,-2.3025850929940455
2018-07-06,1210,Normal,26.2,53,2.1,,Summer,0.0,Friday,True,
2018-11-16,886,Normal,13.4,48,2.3,,Fall,0.0,Friday,True,
2018-02-18,103,Normal,5.6,33,1.4,,Winter,0.0,Sunday,False,
2018-09-27,1930,Silver,18.7,48,1.3,,Fall,0.0,Thursday,True,
2018-05-04,624,Normal,10.0,63,2.1,,Spring,0.0,Friday,True,
2018-06-16,2383,Silver,28.4,43,2.0,,Summer,0.0,Saturday,True,
2018-07-05,1011,Normal,28.8,66,0.9,,Summer,0.0,Thursday,True,
2018-05-09,954,Silver,16.1,43,1.4,,Spring,0.0,Wednesday,True,
2018-11-19,1751,Silver,3.5,71,0.8,,Fall,0.0,Monday,True,
2018-09-28,0,Normal,17.8,66,1.1,,Fall,0.0,Friday,False,
2017-12-26,296,Normal,-3.9000000000000004,73,1.9,,Winter,0.0,Tuesday,False,
2018-11-30,768,Normal,7.0,20,3.3,,Fall,0.0,Friday,True,
2018-05-11,816,Normal,16.4,64,2.4,,Spring,0.0,Friday,True,
2018-11-04,112,Normal,6.6,73,0.3,,Fall,0.0,Sunday,False,
2018-05-27,2267,Silver,23.0,36,2.8,,Spring,0.0,Sunday,True,
2018-03-29,714,Normal,18.2,55,2.3,,Spring,0.0,Thursday,True,
2018-05-17,35,Normal,20.0,98,1.8,2.5,Spring,2.5,Thursday,False,0.9162907318741551
2018-05-03,469,Normal,7.9,86,2.0,,Spring,0.0,Thursday,False,
2018-06-12,1092,Normal,22.9,54,2.6,,Summer,0.0,Tuesday,True,
2017-12-10,35,Normal,-1.1999999999999993,90,1.2,,Winter,0.0,Sunday,False,
2018-11-26,796,Normal,12.8,47,1.2,,Fall,0.0,Monday,True,
2018-06-02,1334,Silver,29.6,24,2.4,,Summer,0.0,Saturday,True,
2018-08-15,474,Normal,29.1,70,0.3,,Summer,0.0,Wednesday,False,
2018-03-17,193,Normal,0.5,64,0.8,,Spring,0.0,Saturday,False,
2017-12-18,165,Normal,2.3000000000000007,65,3.2,,Winter,0.0,Monday,False,
2018-09-14,971,Normal,22.1,74,1.1,,Fall,0.0,Friday,True,
2018-04-22,384,Normal,20.7,32,1.5,,Spring,0.0,Sunday,False,
2018-11-21,936,Normal,5.1,43,0.7,,Fall,0.0,Wednesday,True,
2018-07-23,636,Normal,31.8,51,1.5,,Summer,0.0,Monday,True,
