product,country,date,sales,expenses
b,japan,2020-10-23,918.3943236241408,780.4564624381792
d,US,2020-06-30,950.6108286382504,720.9531318989747
i,Canada,2020-02-02,894.7569760601436,715.0963403762458
a,US,2020-06-06,921.2228240151335,702.3750553129876
b,japan,2020-01-15,926.6393165097544,722.0123513443638
d,US,2020-09-22,940.5560532050181,755.0641160661511
i,Germany,2020-07-05,918.9074334862968,747.861368540377
h,Canada,2020-05-24,908.8999493792,755.7112079130635
f,japan,2020-05-13,938.7488263453382,731.3836623181292
h,Canada,2020-09-08,920.2908223561283,706.292861962091
b,japan,2020-07-04,938.6873936425158,739.3589560929671
a,japan,2020-08-05,924.65663598901,663.0959918207476
i,japan,2020-12-13,907.0707275300251,755.1237585266348
d,japan,2020-07-16,932.5413807230991,701.2497325531916
c,US,2020-03-04,911.9088903592788,703.9189236384543
e,US,2020-01-20,923.9802138965746,699.3952954420366
d,Germany,2020-04-17,931.3751894334997,700.6772088375487
a,US,2020-03-07,943.1412593864894,713.8205652670305
e,japan,2020-11-17,NA,730.7436208546621
g,japan,2020-10-29,874.3813408961598,722.5264183494849
f,Germany,2020-07-21,900.0119689792195,745.4546650807391
j,japan,2020-05-14,934.6729744382179,749.7220005694888
j,Germany,2020-05-08,949.3416322973537,715.6479488195313
e,japan,2020-10-22,900.0947093108346,681.8697898547857
f,japan,2020-05-06,915.9734464415152,722.6669617769584
g,Germany,2020-01-14,898.136908945447,667.6411018542659
a,Canada,2020-06-09,927.1536145566067,736.0488228939108
a,Canada,2020-02-22,930.9161860989437,699.9614423343153
b,Germany,2020-04-28,905.4984478784797,741.4366477413025
d,japan,2020-05-27,900.2385480425461,738.6949687874269
c,Canada,2020-04-12,909.6909495360446,734.5684451847856
d,US,2020-01-26,922.816978693929,727.6511494001836
i,Germany,2020-03-16,949.267567604173,715.581630878991
e,japan,2020-09-03,916.5085527853677,765.1506896905469
i,Germany,2020-11-25,910.4287439645819,684.8990301513454
h,japan,2020-09-29,927.7126425867503,717.8845383632677
b,japan,2020-12-17,933.4049873993754,736.2029023423033
g,japan,2020-09-30,900.2261514698677,689.8534630479977
d,Canada,2020-05-05,956.6001257350655,710.4162183016456
a,japan,2020-01-19,938.7680575338984,702.9494385963989
g,Canada,2020-09-16,948.7274763192141,724.2426925448431
b,Germany,2020-01-23,938.4463777208472,703.2259148129071
g,Canada,2020-07-08,912.7367029227129,751.4935781428359
e,Canada,2020-03-16,956.6999363043942,699.7310551122857
f,US,2020-12-22,932.3901230855784,747.0479089144432
g,japan,2020-11-01,938.241719669226,734.3188285065128
i,Canada,2020-06-06,933.3413092761964,728.284018386515
a,japan,2020-08-11,942.3869447752351,691.9118415795128
e,Canada,2020-09-18,939.7629617702099,705.0221030990843
b,Canada,2020-12-25,926.2966735643726,736.9036171653108
j,Canada,2020-12-23,950.6837053835073,726.796555394683
g,Canada,2020-06-16,958.3422692361049,672.977597793196
c,Germany,2020-07-22,933.35861079689,712.2287317844036
b,Germany,2020-11-06,912.6429847434965,722.9715410402462
j,japan,2020-02-18,916.1673626180344,669.1175150601042
g,US,2020-06-02,907.5723340656447,701.2349623046463
b,US,2020-09-29,897.6156904131623,759.2773875513867
b,japan,2020-11-16,924.1684582030919,702.6865031749302
b,Germany,2020-08-02,940.5888614581379,729.1985552956862
j,Canada,2020-05-14,898.2633532919983,693.5150052896643
d,japan,2020-09-30,906.2374438518432,708.9601470909344
b,US,2020-05-15,938.6633242794047,738.697090194359
e,Canada,2020-02-20,915.4501056970249,732.5612235915944
g,US,2020-12-19,941.276601234423,704.6512973576082
g,japan,2020-06-10,889.4686550163166,699.5919864052988
f,Canada,2020-06-26,917.2935418215985,686.162103610097
h,Canada,2020-08-29,935.3421750325273,739.8978835573378
b,japan,2020-03-04,933.7718000265427,709.9079885065189
a,japan,2020-06-10,932.1531043503383,738.0338117147902
b,japan,2020-06-29,940.7613956661661,704.1544910043044
a,Germany,2020-01-28,944.2450895759503,698.7376472780401
j,US,2020-12-04,931.5399248457308,648.8472660345955
g,US,2020-08-15,951.2258941272819,712.2243712316479
j,Germany,2020-05-24,901.1288263844342,725.8227365961957
i,Germany,2020-12-04,920.5526792273566,759.287429262428
a,Germany,2020-07-02,947.2832937357767,735.8409152816319
h,japan,2020-06-01,944.5709053425289,722.926291578125
a,US,2020-11-28,947.2864781883922,741.190247675916
g,Canada,2020-02-14,926.3640721131717,695.400371211916
f,japan,2020-05-11,915.5191349551276,744.6712237402537
h,US,2020-11-25,888.7375058182674,699.9011068392986
b,Canada,2020-03-05,964.2684892902374,701.6809200149071
c,US,2020-06-30,933.2109925594997,728.7409596091869
f,Germany,2020-01-24,936.7344806857689,724.9232302643896
f,US,2020-03-20,929.7319405909286,706.1905164040676
i,Germany,2020-09-07,926.7660041510836,697.5764450763927
d,Germany,2020-09-01,933.0657626922724,737.4694231096312
f,US,2020-11-30,917.2140896971225,721.5226518063313
f,Germany,2020-06-25,918.799802849837,690.9748278752785
b,Canada,2020-02-12,959.450769238757,682.1989900445112
f,US,2020-02-21,952.9378283744098,732.3275147287844
g,japan,2020-09-08,936.4093950863881,673.2175046856473
f,US,2020-05-15,924.4707521933701,670.8160481938323
h,Germany,2020-08-19,921.3268281800526,696.4974182767355
b,Canada,2020-06-01,927.5956231381977,717.4131932514802
g,Germany,2020-08-20,946.2467556101493,792.4522085779639
e,japan,2020-06-16,940.6054670095033,727.9116086315108
h,US,2020-06-05,898.3099503957146,713.3547311070856
h,US,2020-11-10,899.073925298126,715.6833947739392
i,japan,2020-10-24,910.6428737197302,720.1756841346406
e,US,2020-11-22,923.2000670744364,754.264964366518
h,japan,2020-10-08,913.4449288549811,673.9153961307214
j,Canada,2020-08-12,920.1463531729329,739.7573709856478
e,japan,2020-06-07,941.3093524160282,745.1765555341295
d,Germany,2020-12-02,926.1554031527755,708.5915896795266
c,Germany,2020-03-24,905.2262328683963,682.1099417796262
h,Germany,2020-03-03,916.9966593722661,728.8092823259651
i,Canada,2020-03-25,913.0924345599133,735.048414441133
f,Canada,2020-09-08,960.0469838990089,758.0398340610361
e,US,2020-03-03,911.2092464152827,716.6207859348348
j,Germany,2020-11-30,907.5073217570089,745.7623970143275
e,japan,2020-09-06,934.1195219653206,756.3817986210133
a,US,2020-06-02,936.4639836171614,732.82782990394
c,japan,2020-11-01,936.3507893720091,730.6087478720119
a,Germany,2020-05-13,933.5378410307959,742.0460964496273
c,japan,2020-06-25,873.7406625891589,706.8477225387627
a,US,2020-06-14,933.6908060451356,729.5686353152964
g,Canada,2020-08-27,908.3191040679569,706.770887882184
c,japan,2020-05-17,918.8329147679148,729.722435455973
h,US,2020-07-02,912.7312043015598,731.5193581922281
h,US,2020-07-28,893.1356242743882,687.3195002069303
f,Canada,2020-01-21,901.1563873962486,717.9021439085093
h,Germany,2020-11-27,914.4704493857839,689.6514699617865
h,US,2020-08-03,933.362114615733,720.0296701812138
e,Canada,2020-04-18,944.121104264884,714.2341786598565
j,Germany,2020-05-16,909.0729656268232,748.2018959515808
e,Germany,2020-11-22,935.7865224618482,694.3444879990772
c,US,2020-09-27,904.2601405554017,698.7773321170137
f,Canada,2020-04-09,889.2208322581876,660.4059969611607
d,Germany,2020-01-18,921.4302401591084,729.2718176742644
i,US,2020-12-26,933.1501582140728,720.7325315388451
h,Canada,2020-03-26,908.7175957373328,731.1391847316007
a,Germany,2020-07-11,896.9500423234831,681.600983319415
j,japan,2020-01-18,928.1850286240563,708.8381210487023
b,Canada,2020-09-27,909.2092167946157,718.7387585617898
a,Canada,2020-06-28,911.9104338045285,691.3719387734305
d,US,2020-02-19,924.8656976211704,700.4751942001739
g,US,2020-12-12,929.7616294331274,735.068364762857
i,Germany,2020-03-26,941.0557941888995,673.9680932219003
i,Germany,2020-10-30,944.5744162266892,720.3289721754292
a,Canada,2020-04-15,921.4081398793203,714.9653587839338
a,US,2020-03-20,949.2844959212238,678.4537137979864
f,japan,2020-01-27,929.8799052015552,713.6014803477677
e,Germany,2020-01-24,918.5829766530973,747.4689675568175
d,japan,2020-10-20,926.4188787760647,753.7710973412762
b,Germany,2020-02-08,945.2080943985442,747.3631712679994
g,US,2020-11-01,916.752052333695,732.5810377744926
h,Germany,2020-05-05,930.0902569269808,715.329764801694
c,Germany,2020-09-05,925.7029829872204,709.009991560482
h,japan,2020-03-22,914.4066392440478,705.1733587606451
h,japan,2020-06-13,923.0258120054789,735.4205815671899
e,japan,2020-01-01,896.5882107884753,743.0695726590727
e,Germany,2020-10-11,924.461996797036,703.9918266920869
d,japan,2020-04-29,913.4099694278236,729.327815807435
f,US,2020-08-08,909.2302360163063,715.6487592452416
a,Germany,2020-12-03,929.5869951624346,704.324869186173
b,Canada,2020-10-05,903.9108494831895,740.3527554885894
c,US,2020-12-11,934.9128204704598,747.576492925021
i,Germany,2020-09-10,931.475902354097,701.2502067465019
b,Germany,2020-08-27,897.5503278629943,769.1339492165795
a,US,2020-05-06,924.7771110116809,743.5892723284982
g,japan,2020-02-14,930.9470349300442,697.4293363060443
d,US,2020-01-20,900.2026358659681,686.6579716267254
a,Canada,2020-03-28,919.9831850636401,700.7180805062757
b,japan,2020-10-19,939.7202369150485,702.8499238649084
d,Canada,2020-12-11,909.1687387051254,718.2001505524709
e,Germany,2020-12-27,922.8806702787809,724.9344703310966
j,Canada,2020-07-23,909.6779560551414,744.0963990310073
i,US,2020-01-31,938.3218294600124,704.1003327841098
i,Germany,2020-05-04,918.4057011927605,714.6378791987094
j,Canada,2020-04-13,906.9250537743626,692.7808801187963
a,Canada,2020-06-30,931.9025746907712,728.8089107140673
c,Canada,2020-03-13,934.4178039439645,715.1819836883271
g,Germany,2020-12-23,933.8974367853084,736.6471474089309
j,Germany,2020-11-16,901.6297867358123,707.9605871533762
g,Germany,2020-07-01,890.2273634481787,643.9829149657871
f,japan,2020-07-27,929.1814715989174,664.9910585324841
a,US,2020-09-17,925.0797998444808,689.5655589564597
g,Canada,2020-02-27,897.2808144459483,719.5805629547544
f,US,2020-05-23,932.7948076044653,740.1676677487048
j,US,2020-04-06,904.0920854351593,747.0850992687047
h,US,2020-12-16,924.1807282469952,720.6515589110044
j,japan,2020-12-10,952.9041293969543,739.7418650995858
b,Canada,2020-08-18,922.2136208173893,723.9023800206246
j,US,2020-11-15,962.6886608106556,728.3799116101105
j,Germany,2020-03-19,919.654939541738,698.0885936302266
d,US,2020-02-04,906.7568195206313,716.0179587384407
g,japan,2020-08-15,932.3072210868011,690.228163027385
d,US,2020-11-10,938.2701823805351,711.508560504114
i,Germany,2020-02-25,895.3972251748935,727.8501297428785
f,japan,2020-04-04,923.6675813022099,746.6887928035931
e,japan,2020-05-21,913.9997597047541,731.9787248889102
f,US,2020-12-31,895.392919957434,709.4289958897876
g,Germany,2020-03-04,963.3307380929921,713.9453988628379
b,japan,2020-01-02,931.8396733643619,709.7016336813235
b,US,2020-02-29,924.4127023412898,733.5504249962852
b,Germany,2020-02-21,916.0338886542299,701.0306206791814
i,US,2020-09-18,937.335086434382,712.8193464702024
e,japan,2020-05-13,925.7281738111386,708.6511085337377
c,US,2020-11-02,951.0042312901896,714.8053369250773
i,US,2020-03-30,929.9588794748488,702.5452220220551
b,US,2020-09-12,934.5783165201822,699.7044756743783
d,Germany,2020-12-04,927.1245723005741,718.9178164964128
b,US,2020-09-14,879.0041677011179,737.7319620542784
j,japan,2020-09-04,917.1764849501969,765.9755468434595
h,japan,2020-09-22,932.7810654271545,702.3242647388671
c,US,2020-09-20,927.5828875400915,746.1135720359482
g,japan,2020-06-17,916.3877895638724,690.0373962132917
c,Canada,2020-05-16,879.9824356562599,729.7878661457221
d,Canada,2020-06-09,944.4685718117798,751.2769271242411
i,japan,2020-08-20,950.2071559809461,735.3980247296387
e,japan,2020-09-22,946.0351836076206,706.2741000493751
h,japan,2020-01-12,905.7568348023864,733.0799855437966
e,US,2020-02-08,916.3244545777743,722.3216637959579
g,US,2020-11-09,913.8626165803814,733.6305030315411
h,US,2020-09-24,933.6605878560408,703.3433588122952
f,US,2020-10-05,930.512020746746,699.4495537426021
b,US,2020-06-22,932.1985161257614,696.0024287851602
i,Germany,2020-06-10,907.866169577451,732.10382849384
c,US,2020-06-21,951.362367009892,704.2289018405171
i,Canada,2020-09-20,923.2411817259834,719.4398155560109
i,Germany,2020-04-23,926.833049820898,738.8984897083644
b,US,2020-10-10,924.6633857114867,708.412113207998
b,Canada,2020-05-22,918.2929486830244,705.7874477220865
f,japan,2020-02-19,928.7493749951846,751.3947200966026
h,japan,2020-03-01,896.4036135101508,714.6754866966118
i,japan,2020-10-02,919.6607640661896,726.3424713395672
j,US,2020-11-23,946.4281158099488,707.6255631400068
a,Canada,2020-05-03,940.5288471976945,700.3437280842937
i,Germany,2020-05-18,916.6545261797003,667.4299638395613
h,japan,2020-01-01,894.7765083924099,682.8394515096372
b,Canada,2020-07-29,937.5868000358954,732.4944404005829
i,US,2020-08-16,918.2043831909957,754.0851271325142
b,Germany,2020-09-12,925.8344819302016,745.0484488066018
b,US,2020-06-10,928.3135102914817,731.0342785765048
j,Canada,2020-01-12,914.9822451117658,707.9730703645433
d,Germany,2020-09-03,938.9520497894906,721.8049690146922
c,Germany,2020-08-08,910.8362573564447,753.7667233482607
h,Canada,2020-05-02,914.3034150198572,744.3798808755357
h,japan,2020-07-07,934.834044722767,756.9409607109329
e,Germany,2020-11-30,911.6940893186664,680.250838681462
d,Germany,2020-04-13,896.3284072734198,722.9687867804915
f,Canada,2020-10-11,931.9832733146462,698.8836568388157
j,japan,2020-03-21,915.9821249053293,714.4250537106483
c,japan,2020-07-14,946.4877557304619,735.3802408481054
e,Canada,2020-01-20,912.7975035454987,719.92320572859
f,Germany,2020-06-29,939.5070989123938,732.7732426747017
h,Canada,2020-10-28,890.7522054472331,706.0918266894154
h,Canada,2020-06-15,934.4509870970808,710.1632531415573
d,Canada,2020-12-14,940.7271517102021,725.8223017106365
i,Canada,2020-11-15,923.9354276826298,729.400851368676
i,Germany,2020-05-24,923.0881536568792,735.565567713199
f,Germany,2020-06-19,930.9115312606359,709.8809424634966
d,japan,2020-11-29,937.551902684674,736.2438511933002
c,US,2020-03-08,922.8809171994858,680.0181154963624
a,Canada,2020-02-29,904.1930112696426,698.9320191221422
c,japan,2020-04-02,929.9306192077918,790.7638612427602
g,US,2020-03-01,925.0982274754274,722.0724699706365
c,Canada,2020-08-09,931.7231645966864,695.2334977409068
j,US,2020-12-25,928.6900751095909,695.7148387456563
b,japan,2020-07-21,944.7003773953438,706.9162591318232
f,US,2020-11-27,906.8667029476583,694.4931685218711
c,Canada,2020-12-30,933.9280988547545,737.9413613113644
f,Canada,2020-08-06,949.8569165140785,733.7686655868067
j,US,2020-01-15,937.8970334853014,686.5376393039503
c,Canada,2020-08-01,940.7680124949526,719.6809165221251
f,japan,2020-04-21,936.8230602949121,714.3569035414738
j,Germany,2020-09-15,937.7484933650566,725.4018221077387
i,Canada,2020-03-22,916.3898779067998,727.7559454543696
f,japan,2020-12-08,946.6496769379943,741.370306519712
b,japan,2020-05-09,951.6040648373682,733.5978331275484
c,Germany,2020-07-11,925.5960636409969,707.4034413499611
f,Germany,2020-07-18,934.3161619217451,713.0379408101376
b,US,2020-11-14,913.2519963742005,703.5973924841072
h,Canada,2020-10-01,897.2802849693799,708.114091201023
c,US,2020-06-10,895.486387430717,718.2813447752809
b,Germany,2020-02-28,913.0175262335064,708.3491322459428
h,Canada,2020-12-14,950.7250542723137,680.0811573642254
b,Germany,2020-10-20,939.4324275472727,719.9717155478394
a,Germany,2020-10-09,902.1393359315967,724.3218183371092
a,Germany,2020-01-20,920.6569088463616,710.9568491032843
e,Canada,2020-04-14,930.5500700244006,744.7271615032024
a,US,2020-08-21,925.0546393772964,700.9465143394074
c,US,2020-09-24,904.1845790123306,709.9566083681902
c,japan,2020-04-19,910.7108981025308,699.2594371579329
g,Canada,2020-08-28,925.8844497483744,706.9734111311365
i,japan,2020-10-23,927.8833058700936,681.1077811177514
h,Germany,2020-02-16,938.8874060503134,688.8672758341877
i,Canada,2020-06-28,930.4671427920965,743.5735457145604
h,japan,2020-06-04,922.523073953886,762.8911139057915
d,japan,2020-03-24,908.4442554656937,708.764699787238
j,US,2020-12-23,927.3701607715117,710.6687611813024
b,japan,2020-05-13,910.7209102602827,697.0247115789497
e,Canada,2020-12-22,928.5895523320202,720.2436621042135
h,Canada,2020-10-25,950.9119390290308,737.813654022228
h,Canada,2020-10-09,917.5813564940579,752.1921817102046
e,Canada,2020-11-05,927.3175486114613,696.7937808301042
d,Germany,2020-08-16,926.1362953427731,680.3000829179689
d,japan,2020-03-09,932.2126581546289,689.9550163768617
h,Germany,2020-04-22,952.8700428944793,691.1682888227876
g,Germany,2020-04-12,936.6515713206406,764.63940671581
c,Germany,2020-09-09,919.2768011271805,691.6860230172068
b,US,2020-05-07,917.3357783621422,712.8732082633263
e,Germany,2020-11-16,912.1003055992118,740.444649290921
h,Canada,2020-09-20,926.6070955939002,737.3434396085057
f,Germany,2020-08-04,928.3617049021658,702.6487144468016
e,US,2020-10-26,914.3767876711222,672.0742540126025
i,japan,2020-06-06,927.6619630263513,757.2571728857926
i,Germany,2020-12-23,896.0551268375257,735.6823386007237
j,Germany,2020-06-27,918.0125346734883,735.4956854141757
h,japan,2020-07-19,930.701723575577,704.4241581671049
a,US,2020-08-07,928.5576672390437,692.9282406810353
a,Canada,2020-07-03,924.2681409724773,756.2821216140895
b,Canada,2020-10-07,924.099672581275,702.8520283098503
j,Germany,2020-09-01,933.9835589851231,697.1917345346201
h,US,2020-07-29,914.1295824640684,686.5080282634566
d,Germany,2020-03-30,910.6229083123319,706.3215424862989
i,Canada,2020-08-16,927.9835845303544,668.9621237097284
d,US,2020-01-29,918.2208815551521,670.4521635011985
f,Germany,2020-07-10,900.6678922002656,743.7337336895409
e,Canada,2020-08-24,907.5234247319278,707.9638569022774
a,Germany,2020-09-01,921.0862266974884,686.6022446729902
i,Canada,2020-01-20,959.3134907163222,714.9775417327393
g,US,2020-05-23,941.1455713843771,748.7584260209973
f,japan,2020-08-22,917.9272438994166,713.729494685475
b,Canada,2020-03-17,941.0078900001342,750.6296248656596
c,Germany,2020-11-10,907.44198849633494,737.9115327143676
e,Canada,2020-07-25,916.5717593095685,707.3905026414047
f,US,2020-09-22,925.5383014051366,673.2640318064497
b,Germany,2020-03-29,952.1984407806447,711.2787049943556
i,japan,2020-12-23,914.5878801197042,730.2786323488779
i,Canada,2020-10-19,918.0216859342866,689.0971406510307
a,Canada,2020-05-19,881.3400409965669,701.4750659241464
h,US,2020-06-02,929.8914667645303,721.2706303705728
c,US,2020-10-28,936.1148834096289,705.9780266019559
h,Canada,2020-03-31,940.9107165220908,743.7250769287132
b,US,2020-12-03,908.4815330999361,697.7000386731651
d,US,2020-11-06,914.6606905160106,710.0196798159783
e,Germany,2020-07-30,925.3515962658535,726.5048562735186
c,US,2020-07-01,911.5218219733883,693.4080265173849
a,US,2020-11-07,887.9505324223094,681.7358175444451
e,Germany,2020-11-05,927.3807344499734,706.7367939767713
g,Germany,2020-05-24,924.9945396420158,711.4080272890236
f,Canada,2020-05-23,906.1135511625782,738.2894365913894
e,Canada,2020-12-05,895.1608043768501,730.5288560179403
i,US,2020-11-10,937.2629774907617,669.4767002983996
b,japan,2020-06-01,920.0919689838627,705.9241431505778
c,Germany,2020-02-18,898.9292269065268,681.2111941743856
c,Canada,2020-12-10,948.6289930084203,710.2116066401322
d,Canada,2020-09-26,932.6272772840571,739.391735055703
j,US,2020-06-22,939.4222769011793,667.2956362056774
i,japan,2020-05-30,911.5367268737255,752.6645121816806
i,Canada,2020-02-29,969.6116300771871,699.4102759885662
d,US,2020-05-17,898.9920222223725,734.4833267098196
f,Canada,2020-06-04,913.5010760379729,699.0064330100469
e,Canada,2020-03-01,893.4609203342646,705.6475209544268
b,Germany,2020-05-24,915.6812280200693,700.4723444534591
h,Canada,2020-07-27,899.5173980006116,734.0786882692635
e,US,2020-11-11,937.022076396431,727.6100001762096
f,Canada,2020-05-13,920.5833362094187,740.9412990068412
g,Canada,2020-11-03,932.5961006490244,683.3587903867503
a,US,2020-02-24,922.0309856100616,749.7208034223252
a,Canada,2020-11-26,920.411764321423,748.7577295468759
g,Germany,2020-09-14,898.6661383690794,740.9435763034253
c,US,2020-05-12,927.6808323183026,748.0048448518736
g,japan,2020-06-27,920.7457783945733,763.6493309404786
c,Canada,2020-04-20,928.1870004940373,720.6234654487274
d,Germany,2020-03-18,910.2316060045365,736.2795698405412
d,japan,2020-02-18,957.3579719007629,721.3605660911944
f,Germany,2020-06-02,914.8658987093326,697.8474186824911
f,Germany,2020-01-21,951.1687943071562,717.8811584313676
h,Germany,2020-01-01,915.5974376567842,719.270634028973
d,Canada,2020-05-11,926.7641355807906,699.9956780270112
g,Germany,2020-02-11,923.69829190532,746.630355281569
b,Canada,2020-11-25,884.7256880955101,670.089363343737
b,Canada,2020-11-05,909.3040918825582,737.0734456022888
i,Canada,2020-02-11,924.7633683311016,722.1641766802737
h,japan,2020-12-21,922.8038630869015,692.9269930822416
i,US,2020-02-08,944.4389838772526,708.3044066796393
d,Canada,2020-06-28,929.1076164593194,662.0610980298466
i,US,2020-03-07,949.2528923653601,678.3945893130661
a,japan,2020-07-12,904.655769076282,721.8932963024945
a,US,2020-06-26,888.69418087748,715.8825336416265
j,Canada,2020-08-14,946.9135237442888,716.1533162603021
h,japan,2020-07-09,943.9746572161283,664.4234864685866
d,japan,2020-05-21,902.1933575909493,725.5253346907643
f,Germany,2020-03-25,932.1988142017398,740.5759773246857
j,japan,2020-11-13,921.2401177663982,755.4219759301288
g,US,2020-04-02,914.3665984116725,671.0802660794584
f,Germany,2020-06-16,922.9336052273226,702.2936139921168
b,Canada,2020-02-17,907.1314715305217,697.2394795522254
g,japan,2020-10-20,921.6168593617148,700.177931597181
e,Germany,2020-10-07,947.9010597306811,705.0524473059048
d,Germany,2020-02-04,938.232293549472,742.8732935463815
j,Germany,2020-02-02,912.0182894606234,698.010382895194
h,Canada,2020-04-24,933.7631987104099,714.6752638489833
j,US,2020-02-23,924.169720422226,728.6441591319649
b,Germany,2020-01-30,926.45674732605,699.0458396417116
e,US,2020-04-03,945.5631193643925,668.6997190907568
c,Canada,2020-12-26,917.6610892363761,707.2233434873957
a,japan,2020-02-20,919.9165440572078,688.4379104726646
i,Germany,2020-03-31,919.0718214829134,682.5143309533213
b,Canada,2020-04-05,905.6452219541951,747.3848581473792
j,japan,2020-09-09,924.7719458778296,714.3706556989587
h,Germany,2020-02-18,905.2876106933726,726.5570735252013
b,US,2020-05-06,917.4647226395925,670.7224330383292
j,US,2020-05-20,912.9929091500748,751.2848913369943
i,Canada,2020-05-12,926.7313598449243,722.6267666958832
j,Germany,2020-05-19,920.840046049706,766.9084476265001
a,japan,2020-06-20,899.2243478028661,738.040570175745
e,japan,2020-05-05,908.569003229631,731.8130137136783
h,Canada,2020-08-24,916.2541083121297,669.3369719992651
h,japan,2020-07-11,911.8602960600347,700.7824400378387
j,Canada,2020-08-15,909.8349235802605,754.5805402566173
c,Germany,2020-01-11,899.6520811425203,706.6924903545583
j,Canada,2020-12-18,929.5802743984792,678.4390098276792
d,japan,2020-01-11,902.9575028291088,682.8403698333857
a,US,2020-08-25,926.3448031315331,731.6218660898563
c,Canada,2020-06-17,917.7921997475906,749.4062598922058
h,japan,2020-02-20,923.2745083502341,708.2894733613915
j,US,2020-06-30,915.1852824064266,723.1775036758524
i,japan,2020-05-04,939.6965689025034,723.3778162239439
j,Canada,2020-01-08,920.5099704290645,707.8353950088949
f,Germany,2020-06-08,910.262426981122,736.4591944326045
e,japan,2020-01-25,940.136866119859,689.2285114859462
i,US,2020-02-24,886.2624300682152,679.1210769699275
d,japan,2020-10-14,NA,734.5539805705774
g,Canada,2020-04-29,927.9498270219697,740.2719002807931
h,US,2020-02-25,924.021098810382,700.1955054335872
c,Canada,2020-12-04,901.5960564430926,714.2494679507452
e,Germany,2020-06-12,920.8938114578705,760.802031600246
e,Canada,2020-10-10,916.3481581254969,659.4484623979986
b,Germany,2020-01-12,932.3183281337524,695.502863774248
d,US,2020-02-28,NA,696.8759318248439
b,japan,2020-06-02,885.27232335267,707.9584863668941
i,japan,2020-09-23,916.0829022293632,675.5192511454889
e,US,2020-04-26,934.4054491617222,696.7876730633236
b,US,2020-07-22,933.0530440480338,753.0373898243524
j,japan,2020-03-01,960.1440332596973,732.8709916240585
b,japan,2020-07-31,908.8072462840549,713.758142714556
f,japan,2020-09-01,914.4322952587934,711.9049937640599
a,US,2020-04-06,918.4007887391149,702.975963205953
b,japan,2020-11-28,911.8449246109719,673.0966141991655
d,japan,2020-03-26,898.9021598050088,760.7874138371081
g,Germany,2020-09-19,933.2034839844389,680.9613613239916
a,US,2020-11-20,937.3527634222987,679.2271533690125
f,japan,2020-12-30,915.0829391368534,654.9720521337197
i,Canada,2020-12-25,893.4713947342038,719.2039241675868
a,japan,2020-10-14,916.4800871087956,700.4312025195114
i,Canada,2020-07-29,930.3009883028939,774.1550288750236
f,Germany,2020-02-03,946.7350138039232,690.8819650673196
h,Canada,2020-08-16,922.8686130189461,666.5036331077888
i,Germany,2020-08-15,948.0564889956229,720.2789933463042
b,japan,2020-05-25,901.9294005739505,730.0699086957726
d,US,2020-04-16,930.4441880429844,701.6849615449867
d,japan,2020-08-18,927.2390756581727,731.7448615984405
h,Canada,2020-08-12,906.6869557297996,710.7012731749506
b,japan,2020-11-01,906.6824713523987,722.5235995593321
d,US,2020-05-04,933.2975756852718,689.326304899848
a,Canada,2020-09-11,932.9155398568646,658.6831263323108
e,US,2020-07-18,921.4378123875018,712.7964392114739
h,Canada,2020-05-01,903.6988680008785,708.6889498460171
f,japan,2020-02-18,942.2439148192881,685.9860279355119
b,Canada,2020-06-03,914.3839568714396,748.4971469366473
g,japan,2020-03-19,909.4507073739777,711.1178313213989
f,japan,2020-12-06,901.3628107674825,737.946171260265
j,US,2020-04-23,940.6139810148608,726.249336134212
b,Canada,2020-01-29,921.309756262206,748.6827929676934
a,japan,2020-07-08,940.5408748802387,730.2251440993199
i,US,2020-05-31,904.0638637320087,704.1699347660056
i,Germany,2020-05-26,943.3461903376831,724.348536477471
c,japan,2020-04-05,867.5510662673776,685.2140656263165
e,Germany,2020-06-03,920.4677147807625,698.079424639612
b,japan,2020-01-12,896.9971516863753,702.5060250564497
e,japan,2020-11-12,914.8999446349,706.8684673396508
b,Canada,2020-09-18,911.6931014460393,745.4759028090203
h,japan,2020-09-26,935.8015431016636,720.4122924606284
e,Canada,2020-09-17,931.3741749089326,720.9798594996438
b,US,2020-07-10,903.522921361291,734.5389736404999
c,Germany,2020-08-03,928.9802274043019,726.3300757172809
b,japan,2020-04-09,921.5907106203549,740.6977412156127
f,Canada,2020-01-09,896.8358595742276,718.9096507406659
a,Canada,2020-01-31,908.9022407009579,711.3910829471884
d,Germany,2020-11-07,911.5779269416031,690.7120185948813
d,Canada,2020-04-30,912.0238124149184,710.1022623521408
j,US,2020-10-03,908.8415630528588,691.5568472267177
f,Germany,2020-03-27,903.6805368697155,743.3782638555781
i,Canada,2020-06-23,903.3325600234657,704.379792026492
b,japan,2020-09-15,920.2676537801761,701.5621359471328
j,US,2020-09-06,928.0330524379419,741.8687927460708
h,japan,2020-06-14,927.4292081326558,693.5257311549641
h,US,2020-12-07,929.4922796912266,731.3111186292699
h,US,2020-02-16,936.5776847228682,679.3933818467577
i,Canada,2020-05-17,934.2452966019601,681.700771737451
g,US,2020-02-21,925.9428672554316,709.2970763321443
e,Canada,2020-09-04,925.1655795470176,725.052238604243
h,US,2020-05-19,935.3885296662862,740.9851292790464
h,Canada,2020-06-27,901.3271037896981,707.3819053462623
d,Canada,2020-01-31,916.4066331690132,713.4162529681965
